folder,gpu,status,return_code,started_at,ended_at,elapsed_seconds,Ec,Pr,rp,alpha,beta,gamma
MFM_t_8_mxi_346,0,simulation_ok,0,2026-08-17T03:54:29.849990+08:00,2026-08-17T03:55:59.851266+08:00,90.001,1.197128542373e+08,1.079666164987e-01,1.621311626751e+00,-2.570715115598e+09,1.459403141345e+11,6.399136148681e+12
MFM_t_8_mxi_347,0,simulation_ok,0,2026-08-17T03:55:59.878390+08:00,2026-08-17T03:57:44.879650+08:00,105.001,6.531581048260e+07,6.865044453266e-02,1.702949717270e+00,-2.407914177965e+09,4.708922459117e+11,8.493609568074e+12
MFM_t_8_mxi_348,0,simulation_ok,0,2026-08-17T03:57:44.912495+08:00,2026-08-17T03:58:14.913227+08:00,30.001,5.529554156674e+08,6.129858679997e-02,1.702670267635e+00,-2.282400237351e+10,5.593581133684e+12,1.279153123262e+14
MFM_t_8_mxi_349,0,simulation_ok,0,2026-08-17T03:58:14.938216+08:00,2026-08-17T03:58:44.938930+08:00,30.001,5.381682774740e+08,5.451317412791e-02,1.646348410350e+00,-2.357553298032e+10,5.945145201157e+12,6.690614619534e+14
MFM_t_8_mxi_350,0,simulation_ok,0,2026-08-17T03:58:44.963076+08:00,2026-08-17T03:59:29.964163+08:00,45.001,2.720214588929e+08,2.567281032498e-02,1.639167742332e+00,-2.509658554976e+10,2.761026640269e+13,1.588118350896e+16
MFM_t_8_mxi_351,0,simulation_ok,0,2026-08-17T03:59:29.990091+08:00,2026-08-17T04:00:44.991179+08:00,75.001,5.490930323796e+08,1.495993984820e-01,1.612294228811e+00,-8.413493773582e+09,2.360782945147e+11,6.249339830931e+12
MFM_t_8_mxi_352,0,simulation_ok,0,2026-08-17T04:00:45.023434+08:00,2026-08-17T04:01:30.024547+08:00,45.001,4.984320203412e+08,6.675862265862e-02,1.499233814142e+00,-1.408570972798e+10,9.458330943628e+10,6.879455583079e+14
MFM_t_8_mxi_353,0,simulation_ok,0,2026-08-17T04:01:30.056552+08:00,2026-08-17T04:02:15.057681+08:00,45.001,4.803402057277e+08,8.347120433347e-02,1.596757644604e+00,-1.292131838758e+10,1.050614001895e+12,1.153815588203e+14
MFM_t_8_mxi_354,0,simulation_ok,0,2026-08-17T04:02:15.089462+08:00,2026-08-17T04:03:30.091010+08:00,75.002,3.989472171907e+08,1.365878771560e-01,1.690859519394e+00,-7.307274485656e+09,3.475403892407e+11,2.365928713389e+12
MFM_t_8_mxi_355,0,simulation_ok,0,2026-08-17T04:03:30.123462+08:00,2026-08-17T04:04:15.124530+08:00,45.001,2.960387568299e+08,6.867367400591e-02,1.495580049636e+00,-8.062200981751e+09,3.092506679683e+09,3.618313077500e+14
MFM_t_8_mxi_356,0,simulation_ok,0,2026-08-17T04:04:15.153522+08:00,2026-08-17T04:05:30.154773+08:00,75.001,3.034557108973e+08,1.389913300218e-01,1.636595233141e+00,-5.155774886879e+09,1.911543892537e+11,3.919910587780e+12
MFM_t_8_mxi_357,0,simulation_ok,0,2026-08-17T04:05:30.180136+08:00,2026-08-17T04:06:30.181386+08:00,60.001,2.037697642626e+08,6.780371452059e-02,1.687459812840e+00,-7.493684964802e+09,1.430224583042e+12,4.345522843960e+13
MFM_t_8_mxi_358,0,simulation_ok,0,2026-08-17T04:06:30.207246+08:00,2026-08-17T04:08:00.208379+08:00,90.001,1.469336991089e+08,8.833422038214e-02,1.602206362550e+00,-3.762700848221e+09,2.838145792227e+11,2.542652996587e+13
MFM_t_8_mxi_359,0,simulation_ok,0,2026-08-17T04:08:00.238411+08:00,2026-08-17T04:09:15.239725+08:00,75.001,5.002993362185e+08,1.497797113245e-01,1.542662868719e+00,-6.890005238634e+09,9.524679507555e+10,9.444478737515e+12
MFM_t_8_mxi_360,0,simulation_ok,0,2026-08-17T04:09:15.273158+08:00,2026-08-17T04:10:00.274229+08:00,45.001,3.368494276176e+08,7.986756701368e-02,1.674823801963e+00,-1.038426028787e+10,1.367234946827e+12,4.086817027267e+13
MFM_t_8_mxi_361,0,simulation_ok,0,2026-08-17T04:10:00.301336+08:00,2026-08-17T04:11:00.302319+08:00,60.001,3.724044166846e+08,1.154763738296e-01,1.633254537419e+00,-7.585825846605e+09,4.008405344444e+11,1.260118033433e+13
MFM_t_8_mxi_362,0,simulation_ok,0,2026-08-17T04:11:00.330553+08:00,2026-08-17T04:12:15.331654+08:00,75.001,4.292243346674e+08,1.348444357271e-01,1.559137219933e+00,-6.754646845910e+09,1.473330139812e+11,1.232732225780e+13
MFM_t_8_mxi_363,0,simulation_ok,0,2026-08-17T04:12:15.364451+08:00,2026-08-17T04:13:15.365635+08:00,60.001,3.145695450430e+08,9.620732305863e-02,1.709833899547e+00,-8.328206644247e+09,8.464303407474e+11,5.763638875305e+12
MFM_t_8_mxi_364,0,simulation_ok,0,2026-08-17T04:13:15.397457+08:00,2026-08-17T04:13:45.398311+08:00,30.001,2.896692238630e+08,4.538411518989e-02,1.586830967916e+00,-1.413304757384e+10,3.601251485380e+12,1.582930754163e+15
MFM_t_8_mxi_365,0,simulation_ok,0,2026-08-17T04:13:45.426521+08:00,2026-08-17T04:14:45.427736+08:00,60.001,3.053296463201e+08,8.903449278758e-02,1.586338601691e+00,-7.588228429917e+09,5.003697550068e+11,5.763450137634e+13
MFM_t_8_mxi_366,0,simulation_ok,0,2026-08-17T04:14:45.459518+08:00,2026-08-17T04:16:00.461069+08:00,75.002,4.999186923777e+08,1.383347123817e-01,1.663508213904e+00,-8.793470992952e+09,3.698794143766e+11,4.683919265739e+12
MFM_t_8_mxi_367,0,simulation_ok,0,2026-08-17T04:16:00.493492+08:00,2026-08-17T04:17:45.494878+08:00,105.001,1.278781541654e+08,1.413903786977e-01,1.501445373356e+00,-1.715148491237e+09,3.992415900452e+09,4.091921945702e+12
MFM_t_8_mxi_368,0,simulation_ok,0,2026-08-17T04:17:45.528428+08:00,2026-08-17T04:18:45.529455+08:00,60.001,3.146390317854e+08,2.748185744738e-02,1.698035847603e+00,-2.884140094966e+10,3.466808332208e+13,4.660265215715e+15
MFM_t_8_mxi_369,0,simulation_ok,0,2026-08-17T04:19:00.580311+08:00,2026-08-17T04:20:15.581897+08:00,75.002,2.566281623558e+08,1.181466271385e-01,1.664038062157e+00,-5.288336567676e+09,3.055874709828e+11,5.249120139394e+12
MFM_t_8_mxi_370,0,simulation_ok,0,2026-08-17T04:20:15.614190+08:00,2026-08-17T04:21:00.615366+08:00,45.001,3.618231983856e+08,6.666505455538e-02,1.626741961414e+00,-1.266752957380e+10,1.942509930989e+12,2.042698454821e+14
MFM_t_8_mxi_371,0,simulation_ok,0,2026-08-17T04:21:00.647413+08:00,2026-08-17T04:22:00.648473+08:00,60.001,2.495920697649e+08,9.281222855130e-02,1.671653057523e+00,-6.599648548082e+09,6.360556746255e+11,1.510177287672e+13
MFM_t_8_mxi_372,0,simulation_ok,0,2026-08-17T04:22:00.680056+08:00,2026-08-17T04:22:45.681279+08:00,45.001,2.170684660521e+08,4.004714479890e-02,1.671296389962e+00,-1.329720374989e+10,6.874323945771e+12,8.834615797479e+14
MFM_t_8_mxi_373,0,simulation_ok,0,2026-08-17T04:22:45.714346+08:00,2026-08-17T04:25:15.715816+08:00,150.001,4.210040327697e+08,1.107183382482e-01,1.569200647513e+00,-8.200286683446e+09,2.979817849903e+11,3.026152693786e+13
MFM_t_8_mxi_374,0,simulation_ok,0,2026-08-17T04:25:15.748401+08:00,2026-08-17T04:25:45.749418+08:00,30.001,5.624178725722e+08,6.447721559248e-02,1.553540160903e+00,-1.833766555572e+10,1.624073730099e+12,6.703538869068e+14
MFM_t_8_mxi_375,0,simulation_ok,0,2026-08-17T04:25:45.776388+08:00,2026-08-17T04:26:30.777529+08:00,45.001,3.321691742458e+08,8.462834910415e-02,1.647691048575e+00,-9.387365746474e+09,9.880930347372e+11,4.504819088718e+13
MFM_t_8_mxi_376,0,simulation_ok,0,2026-08-17T04:26:30.802071+08:00,2026-08-17T04:27:45.803143+08:00,75.001,5.337602186432e+08,1.491127632872e-01,1.678094333450e+00,-8.842722787057e+09,3.379369363725e+11,2.687871011411e+12
MFM_t_8_mxi_377,0,simulation_ok,0,2026-08-17T04:27:45.836411+08:00,2026-08-17T04:28:45.837343+08:00,60.001,4.491610986516e+08,9.416495339492e-02,1.647556559506e+00,-1.140637419465e+10,9.691644710176e+11,3.577460191951e+13
MFM_t_8_mxi_378,0,simulation_ok,0,2026-08-17T04:28:45.870549+08:00,2026-08-17T04:29:30.871927+08:00,45.001,1.987893333173e+08,4.649107889828e-02,1.730527802567e+00,-1.109433778244e+10,5.112545989731e+12,9.413304999164e+12
MFM_t_8_mxi_379,0,simulation_ok,0,2026-08-17T04:29:30.904103+08:00,2026-08-17T04:30:15.905100+08:00,45.001,2.503880597349e+08,5.560357424031e-02,1.724520091917e+00,-1.162257243633e+10,3.685009872730e+12,2.400005227989e+13
MFM_t_8_mxi_380,0,simulation_ok,0,2026-08-17T04:30:15.950550+08:00,2026-08-17T04:31:00.951371+08:00,45.001,9.885181951673e+07,3.649603024920e-02,1.552400784058e+00,-5.683146969217e+09,1.545802222493e+12,2.042817792703e+15
MFM_t_8_mxi_381,0,simulation_ok,0,2026-08-17T04:31:00.983147+08:00,2026-08-17T04:32:00.984074+08:00,60.001,4.883214682590e+08,3.588729582345e-02,1.717267965188e+00,-3.489368287284e+10,2.603448628906e+13,8.222918058727e+14
MFM_t_8_mxi_382,0,simulation_ok,0,2026-08-17T04:32:16.040495+08:00,2026-08-17T04:33:31.041728+08:00,75.001,2.023523758988e+08,8.316949910074e-02,1.710401986714e+00,-6.200317137796e+09,8.446175523529e+11,7.481270124973e+12
MFM_t_8_mxi_383,0,simulation_ok,0,2026-08-17T04:33:31.085977+08:00,2026-08-17T04:34:16.086802+08:00,45.001,3.266402071603e+08,6.397839379118e-02,1.677996081442e+00,-1.261094882130e+10,2.617035727854e+12,1.133306747828e+14
MFM_t_8_mxi_384,0,simulation_ok,0,2026-08-17T04:34:16.118470+08:00,2026-08-17T04:34:46.119190+08:00,30.001,1.705584481721e+08,4.358266351837e-02,1.572335140545e+00,-8.480746000724e+09,2.054331023517e+12,1.269060608266e+15
MFM_t_8_mxi_385,0,simulation_timeout,1,2026-08-17T04:34:46.144781+08:00,2026-08-17T04:38:16.460186+08:00,210.315,3.047276692865e+08,2.273447635788e-02,1.586402306005e+00,-2.966173061034e+10,3.001386527554e+13,5.296414783802e+16
MFM_t_8_mxi_386,0,simulation_ok,0,2026-08-17T04:38:31.518376+08:00,2026-08-17T04:39:31.519349+08:00,60.001,4.235314614981e+08,3.394954596953e-02,1.679464291164e+00,-3.086078007264e+10,2.286177098202e+13,3.395722381866e+15
MFM_t_8_mxi_387,0,simulation_ok,0,2026-08-17T04:39:31.551181+08:00,2026-08-17T04:41:31.552646+08:00,120.001,2.097874460368e+08,9.918463316981e-02,1.527832813867e+00,-4.243116105836e+09,9.665785346443e+10,3.401835784578e+13
MFM_t_8_mxi_388,0,simulation_ok,0,2026-08-17T04:41:31.585179+08:00,2026-08-17T04:42:31.586457+08:00,60.001,1.478204200879e+08,6.217284956492e-02,1.678525070411e+00,-5.875940583945e+09,1.293644095832e+12,5.858775786631e+13
MFM_t_8_mxi_389,0,simulation_ok,0,2026-08-17T04:42:31.615373+08:00,2026-08-17T04:43:31.616487+08:00,60.001,3.693255123906e+08,8.135385301089e-02,1.618367045697e+00,-1.048672319452e+10,1.031279015543e+12,8.358291191684e+13
MFM_t_8_mxi_390,0,simulation_timeout,1,2026-08-17T04:43:31.660814+08:00,2026-08-17T04:47:02.026680+08:00,210.366,8.743589803968e+07,1.497221834633e-01,1.649258605290e+00,-1.399152626193e+09,4.737598113149e+10,6.709080846988e+11
MFM_t_8_mxi_391,0,simulation_timeout,1,2026-08-17T04:47:17.084165+08:00,2026-08-17T04:50:47.449663+08:00,210.365,3.859429644612e+08,2.091176172029e-02,1.608991697700e+00,-4.212465171564e+10,5.926749585359e+13,8.474940779594e+16
MFM_t_8_mxi_392,0,simulation_ok,0,2026-08-17T04:51:02.508537+08:00,2026-08-17T04:52:02.509773+08:00,60.001,4.908178275833e+08,1.069947549965e-01,1.728452041235e+00,-1.188091308291e+10,1.028082468219e+12,8.511828043305e+11
MFM_t_8_mxi_393,0,simulation_ok,0,2026-08-17T04:52:02.542494+08:00,2026-08-17T04:52:32.543571+08:00,30.001,4.342698355873e+08,5.373679314657e-02,1.583879460314e+00,-1.781847828420e+10,3.159644400962e+12,1.042702223255e+15
MFM_t_8_mxi_394,0,simulation_ok,0,2026-08-17T04:52:32.567842+08:00,2026-08-17T04:53:32.569027+08:00,60.001,5.273038621602e+08,1.162565680134e-01,1.710209491485e+00,-1.155676676422e+10,8.052533737181e+11,3.685817876949e+12
MFM_t_8_mxi_395,0,simulation_ok,0,2026-08-17T04:53:32.601549+08:00,2026-08-17T04:54:17.602424+08:00,45.001,3.535076502653e+08,6.619344615019e-02,1.554900740855e+00,-1.125312305999e+10,9.635868342580e+11,3.662377972258e+14
MFM_t_8_mxi_396,0,simulation_ok,0,2026-08-17T04:54:17.635136+08:00,2026-08-17T04:55:17.636069+08:00,60.001,4.490141955790e+08,1.160328190492e-01,1.496551923418e+00,-7.254219404087e+09,5.049878530229e+09,3.964402352418e+13
MFM_t_8_mxi_397,0,simulation_ok,0,2026-08-17T04:55:17.668401+08:00,2026-08-17T04:56:02.669541+08:00,45.001,4.058762590938e+08,7.000303434267e-02,1.700891624820e+00,-1.464542206104e+10,2.737221342537e+12,5.129783803027e+13
MFM_t_8_mxi_398,0,simulation_ok,0,2026-08-17T04:56:02.724735+08:00,2026-08-17T04:56:32.725889+08:00,30.001,5.385880991628e+08,6.370055833556e-02,1.601100770827e+00,-1.909743564731e+10,2.749165974435e+12,4.823426430863e+14
MFM_t_8_mxi_399,0,simulation_ok,0,2026-08-17T04:56:32.750783+08:00,2026-08-17T04:57:02.751618+08:00,30.001,1.346756052438e+08,2.568534541378e-02,1.530715375504e+00,-1.057758367197e+10,3.871979526459e+12,1.843318268394e+16
MFM_t_8_mxi_400,0,simulation_timeout,1,2026-08-17T04:57:02.783479+08:00,2026-08-17T05:00:33.149014+08:00,210.366,3.520071195909e+08,2.088490887914e-02,1.518472850206e+00,-3.317941915482e+10,1.255829467079e+13,1.456051909947e+17
MFM_t_8_mxi_401,0,simulation_ok,0,2026-08-17T05:00:48.207493+08:00,2026-08-17T05:01:33.208387+08:00,45.001,8.172852147733e+07,3.181208743564e-02,1.730432875072e+00,-6.665359177615e+09,6.558527949953e+12,2.740823678978e+13
MFM_t_8_mxi_402,0,simulation_ok,0,2026-08-17T05:01:33.236641+08:00,2026-08-17T05:02:48.237726+08:00,75.001,1.309147570452e+08,8.864158059888e-02,1.628663430986e+00,-3.455040771636e+09,3.026983284835e+11,1.743896130757e+13
MFM_t_8_mxi_403,0,simulation_ok,0,2026-08-17T05:02:48.263080+08:00,2026-08-17T05:03:48.264018+08:00,60.001,3.143864582251e+08,1.116527160567e-01,1.600649547389e+00,-6.356113628495e+09,2.969029739528e+11,1.708277734148e+13
MFM_t_8_mxi_404,0,simulation_timeout,1,2026-08-17T05:03:48.297387+08:00,2026-08-17T05:07:18.612835+08:00,210.315,5.088821425054e+08,2.332887746440e-02,1.653237537646e+00,-5.249259028456e+10,7.446902410003e+13,4.039194571013e+16
MFM_t_8_mxi_405,0,simulation_ok,0,2026-08-17T05:07:33.670147+08:00,2026-08-17T05:08:18.671411+08:00,45.001,1.216544986803e+08,3.559661213876e-02,1.661407010681e+00,-8.297357816301e+09,5.227494612110e+12,1.042296659930e+15
MFM_t_8_mxi_406,0,simulation_ok,0,2026-08-17T05:08:18.703139+08:00,2026-08-17T05:10:03.704341+08:00,105.001,1.319554894941e+08,1.122961231643e-01,1.676844546283e+00,-2.899126379137e+09,1.944877279482e+11,2.808118949897e+12
MFM_t_8_mxi_407,0,simulation_ok,0,2026-08-17T05:10:03.737453+08:00,2026-08-17T05:11:33.738812+08:00,90.001,1.633619916726e+08,1.186970737371e-01,1.564257215678e+00,-2.944924781227e+09,8.816723194687e+10,8.578029591381e+12
MFM_t_8_mxi_408,0,simulation_ok,0,2026-08-17T05:11:33.771167+08:00,2026-08-17T05:13:03.772661+08:00,90.001,1.777525784088e+08,1.171647999324e-01,1.644700785676e+00,-3.616221580758e+09,1.959555746537e+11,4.915042536706e+12
MFM_t_8_mxi_409,0,simulation_ok,0,2026-08-17T05:13:03.806155+08:00,2026-08-17T05:13:48.807092+08:00,45.001,4.959196100964e+08,9.363935668457e-02,1.559365291320e+00,-1.124260967434e+10,5.099861925641e+11,8.806667848512e+13
MFM_t_8_mxi_410,0,simulation_ok,0,2026-08-17T05:13:48.839994+08:00,2026-08-17T05:15:03.841286+08:00,75.001,4.461864509375e+08,1.308481690753e-01,1.702693659768e+00,-8.628005536246e+09,4.640930018872e+11,2.327090659194e+12
MFM_t_8_mxi_411,0,simulation_ok,0,2026-08-17T05:15:03.873384+08:00,2026-08-17T05:15:48.874762+08:00,45.001,1.754572775968e+08,5.885874253929e-02,1.521308056265e+00,-5.902610104982e+09,3.124580390668e+11,4.016208391129e+14
MFM_t_8_mxi_412,0,simulation_ok,0,2026-08-17T05:15:48.906541+08:00,2026-08-17T05:17:18.907603+08:00,90.001,1.964081158314e+08,1.414750430957e-01,1.616035392208e+00,-3.197514031230e+09,1.025857218856e+11,2.856264160953e+12
MFM_t_8_mxi_413,0,simulation_ok,0,2026-08-17T05:17:33.965143+08:00,2026-08-17T05:18:18.966250+08:00,45.001,4.557507758528e+08,7.769966035337e-02,1.533158546755e+00,-1.188834068468e+10,5.040705564458e+11,2.426769797682e+14
MFM_t_8_mxi_414,0,simulation_ok,0,2026-08-17T05:18:18.991100+08:00,2026-08-17T05:21:03.992851+08:00,165.002,9.007204562144e+07,1.334146494413e-01,1.668973898959e+00,-1.652245797733e+09,7.629946811898e+10,9.284603130915e+11
MFM_t_8_mxi_415,0,simulation_ok,0,2026-08-17T05:21:04.026361+08:00,2026-08-17T05:22:04.027656+08:00,60.001,2.279332652793e+08,8.060200047294e-02,1.521916218632e+00,-5.606390039432e+09,1.616007231978e+11,1.079568331391e+14
MFM_t_8_mxi_416,0,simulation_timeout,1,2026-08-17T05:22:04.071671+08:00,2026-08-17T05:25:34.387099+08:00,210.315,3.912738311045e+08,2.739866274625e-02,1.658563390881e+00,-3.456570631440e+10,3.634201902444e+13,1.292606979078e+16
MFM_t_8_mxi_417,0,simulation_ok,0,2026-08-17T05:25:49.444474+08:00,2026-08-17T05:27:34.445852+08:00,105.001,8.513427330618e+07,8.745734707852e-02,1.543710096328e+00,-2.011715385100e+09,8.308223334385e+10,2.352383055080e+13
MFM_t_8_mxi_418,0,simulation_timeout,1,2026-08-17T05:27:34.479519+08:00,2026-08-17T05:31:04.794810+08:00,210.315,2.334327112977e+08,2.008037817803e-02,1.571882038364e+00,-2.517451422635e+10,2.859504547480e+13,8.392011745306e+16
MFM_t_8_mxi_419,0,simulation_timeout,1,2026-08-17T05:31:19.853484+08:00,2026-08-17T05:34:50.218960+08:00,210.365,2.085232379542e+08,5.676209445008e-02,1.628214800130e+00,-8.589410594955e+09,1.830907270912e+12,2.591638613036e+14
MFM_t_8_mxi_420,0,simulation_ok,0,2026-08-17T05:35:05.289504+08:00,2026-08-17T05:36:05.290455+08:00,60.001,3.718137338484e+08,1.186541877064e-01,1.527588080931e+00,-6.283240134900e+09,9.934698283951e+10,2.464293744234e+13
MFM_t_8_mxi_421,0,simulation_timeout,1,2026-08-17T05:36:05.322451+08:00,2026-08-17T05:39:35.637663+08:00,210.315,5.085411321793e+08,2.343233918873e-02,1.699754497901e+00,-5.476067005916e+10,9.102472754067e+13,1.585931615369e+16
MFM_t_8_mxi_422,0,simulation_ok,0,2026-08-17T05:39:50.695472+08:00,2026-08-17T05:40:35.696685+08:00,45.001,2.882536185436e+08,5.732582631140e-02,1.619506001363e+00,-1.163193253980e+10,2.318763796313e+12,3.714908956224e+14
MFM_t_8_mxi_423,0,simulation_ok,0,2026-08-17T05:40:35.729376+08:00,2026-08-17T05:42:50.730981+08:00,135.002,7.316423918966e+07,1.156745280091e-01,1.582296201590e+00,-1.391356338584e+09,5.252278454054e+10,3.845893473873e+12
MFM_t_8_mxi_424,0,simulation_timeout,1,2026-08-17T05:42:50.760419+08:00,2026-08-17T05:46:21.126545+08:00,210.366,5.246315176323e+08,3.525205873435e-02,1.499106828095e+00,-2.806855892748e+10,6.541819062252e+11,1.764890802316e+16
MFM_t_8_mxi_425,0,simulation_ok,0,2026-08-17T05:46:36.184218+08:00,2026-08-17T05:47:36.185494+08:00,60.001,9.075699773371e+07,6.348808070548e-02,1.580111180033e+00,-3.134477836144e+09,3.852746173322e+11,9.734433393645e+13
MFM_t_8_mxi_426,0,simulation_ok,0,2026-08-17T05:47:36.210977+08:00,2026-08-17T05:49:36.212931+08:00,120.002,2.088737219637e+08,1.226543612007e-01,1.723304163180e+00,-4.390610583578e+09,2.851488729255e+11,4.453981724692e+11
MFM_t_8_mxi_427,0,simulation_ok,0,2026-08-17T05:49:36.269640+08:00,2026-08-17T05:50:06.270717+08:00,30.001,3.549961194604e+08,5.355684500442e-02,1.540808834498e+00,-1.362683971583e+10,1.424405476536e+12,1.159689016225e+15
MFM_t_8_mxi_428,0,simulation_ok,0,2026-08-17T05:50:06.298273+08:00,2026-08-17T05:51:36.299653+08:00,90.001,2.231617448766e+08,1.245287969830e-01,1.523589405514e+00,-3.564843277040e+09,4.547891316480e+10,1.189113958532e+13
MFM_t_8_mxi_429,0,simulation_ok,0,2026-08-17T05:51:36.332467+08:00,2026-08-17T05:52:21.333278+08:00,45.001,4.695515389579e+08,5.916691470465e-02,1.716680220104e+00,-2.034023318408e+10,5.573981821465e+12,6.750370101980e+13
MFM_t_8_mxi_430,0,simulation_ok,0,2026-08-17T05:52:21.366140+08:00,2026-08-17T05:53:21.367524+08:00,60.001,3.869490931800e+08,1.172326507335e-01,1.722754424473e+00,-8.505847815312e+09,6.037875149210e+11,1.099605494225e+12
MFM_t_8_mxi_431,0,simulation_ok,0,2026-08-17T05:53:21.392190+08:00,2026-08-17T05:54:06.393027+08:00,45.001,5.019582150310e+08,5.373499377764e-02,1.677183585533e+00,-2.305495507134e+10,6.762825205870e+12,4.231119132701e+14
MFM_t_8_mxi_432,0,simulation_ok,0,2026-08-17T05:54:06.426513+08:00,2026-08-17T05:55:06.427494+08:00,60.001,2.240097513295e+08,7.768681011359e-02,1.662569305045e+00,-7.009360059062e+09,9.314254270818e+11,3.810616003547e+13
MFM_t_8_mxi_433,0,simulation_ok,0,2026-08-17T05:55:06.460467+08:00,2026-08-17T05:55:36.461397+08:00,30.001,1.407108511915e+08,2.171995628843e-02,1.607963208106e+00,-1.476689000439e+10,1.913389728301e+13,2.579304125153e+16
MFM_t_8_mxi_434,0,simulation_ok,0,2026-08-17T05:55:36.493469+08:00,2026-08-17T05:57:06.494802+08:00,90.001,2.030760247513e+08,9.760772425035e-02,1.694280044229e+00,-5.222319746287e+09,4.917635914501e+11,5.917849616946e+12
MFM_t_8_mxi_435,0,simulation_ok,0,2026-08-17T05:57:06.527179+08:00,2026-08-17T05:58:06.528379+08:00,60.001,1.664129975428e+08,8.322046105919e-02,1.554360614948e+00,-4.209698873179e+09,2.263706708280e+11,5.508099948523e+13
MFM_t_8_mxi_436,0,simulation_ok,0,2026-08-17T05:58:06.560439+08:00,2026-08-17T05:59:06.561713+08:00,60.001,4.410068171317e+08,1.149057146771e-01,1.645466277164e+00,-9.156220446278e+09,5.176368670534e+11,1.331798075571e+13
MFM_t_8_mxi_437,0,simulation_ok,0,2026-08-17T05:59:06.594512+08:00,2026-08-17T05:59:51.595639+08:00,45.001,5.323079282991e+08,7.840923016489e-02,1.592192215769e+00,-1.514740398168e+10,1.349160161114e+12,1.812994953403e+14
MFM_t_8_mxi_438,0,simulation_ok,0,2026-08-17T05:59:51.628197+08:00,2026-08-17T06:01:21.629277+08:00,90.001,2.335560440225e+08,1.461278466670e-01,1.496151019833e+00,-2.993306998211e+09,8.775250048562e+08,6.523671662850e+12
MFM_t_8_mxi_439,0,simulation_ok,0,2026-08-17T06:01:21.661409+08:00,2026-08-17T06:02:21.662787+08:00,60.001,2.675182275399e+08,9.593889299687e-02,1.622831618359e+00,-6.477043992498e+09,4.696002030878e+11,2.543380280001e+13
MFM_t_8_mxi_440,0,simulation_ok,0,2026-08-17T06:02:21.692604+08:00,2026-08-17T06:03:06.693413+08:00,45.001,5.623689990755e+08,1.020795085027e-01,1.673514998212e+00,-1.354598856956e+10,1.086629457534e+12,2.047376344798e+13
